timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1702771238076,8,Get Character,200,OK,HW Group 1-4,text,true,,257,160,14,14,http://localhost:3001/character/1,8,0,0
1702771238076,9,Get Character,200,OK,HW Group 1-13,text,true,,257,160,15,15,http://localhost:3001/character/1,8,0,0
1702771238075,10,Get Characters,200,OK,HW Group 1-14,text,true,,318,159,15,15,http://localhost:3001/characters,10,0,3
1702771238085,6,Get Character,200,OK,HW Group 1-14,text,true,,257,160,15,15,http://localhost:3001/character/1,5,0,0
1702771238081,10,Create Character,200,OK,HW Group 1-6,text,true,,262,206,15,15,http://localhost:3001/character,9,0,0
1702771238084,7,Create Character,200,OK,HW Group 1-8,text,true,,262,206,15,15,http://localhost:3001/character,7,0,0
1702771238084,8,Create Character,200,OK,HW Group 1-12,text,true,,262,206,15,15,http://localhost:3001/character,8,0,0
1702771238084,8,Create Character,200,OK,HW Group 1-9,text,true,,262,206,15,15,http://localhost:3001/character,7,0,0
1702771238084,9,Create Character,200,OK,HW Group 1-2,text,true,,262,206,16,16,http://localhost:3001/character,9,0,0
1702771238084,10,Create Character,200,OK,HW Group 1-10,text,true,,262,206,16,16,http://localhost:3001/character,10,0,0
1702771238083,12,Create Character,200,OK,HW Group 1-5,text,true,,262,206,16,16,http://localhost:3001/character,12,0,0
1702771238083,12,Create Character,200,OK,HW Group 1-3,text,true,,262,206,16,16,http://localhost:3001/character,12,0,0
1702771238084,11,Create Character,200,OK,HW Group 1-1,text,true,,262,206,16,16,http://localhost:3001/character,11,0,0
1702771238084,12,Create Character,200,OK,HW Group 1-11,text,true,,262,206,16,16,http://localhost:3001/character,12,0,0
1702771238084,12,Create Character,200,OK,HW Group 1-4,text,true,,262,206,16,16,http://localhost:3001/character,12,0,0
1702771238092,5,Modify Character,200,OK,HW Group 1-12,text,true,,263,208,16,16,http://localhost:3001/character/4,5,0,0
1702771238081,17,Create Character,200,OK,HW Group 1-7,text,true,,262,206,16,16,http://localhost:3001/character,17,0,0
1702771238092,6,Create Character,200,OK,HW Group 1-14,text,true,,262,206,16,16,http://localhost:3001/character,6,0,0
1702771238091,7,Modify Character,200,OK,HW Group 1-6,text,true,,263,208,16,16,http://localhost:3001/character/4,7,0,0
1702771238085,15,Create Character,200,OK,HW Group 1-13,text,true,,262,206,16,16,http://localhost:3001/character,15,0,0
1702771238093,7,Modify Character,200,OK,HW Group 1-9,text,true,,263,208,16,16,http://localhost:3001/character/4,7,0,0
1702771238095,6,Modify Character,200,OK,HW Group 1-1,text,true,,263,208,16,16,http://localhost:3001/character/4,6,0,0
1702771238097,4,Modify Character,200,OK,HW Group 1-10,text,true,,263,208,16,16,http://localhost:3001/character/4,4,0,0
1702771238093,8,Modify Character,200,OK,HW Group 1-8,text,true,,263,208,16,16,http://localhost:3001/character/4,8,0,0
1702771238097,5,Modify Character,200,OK,HW Group 1-4,text,true,,263,208,16,16,http://localhost:3001/character/4,5,0,0
1702771238097,5,Modify Character,200,OK,HW Group 1-11,text,true,,263,208,16,16,http://localhost:3001/character/4,5,0,0
1702771238085,18,Get Characters,200,OK,HW Group 1-15,text,true,,713,159,16,16,http://localhost:3001/characters,18,0,1
1702771238094,9,Modify Character,200,OK,HW Group 1-2,text,true,,263,208,16,16,http://localhost:3001/character/4,9,0,0
1702771238095,9,Modify Character,200,OK,HW Group 1-3,text,true,,263,208,17,17,http://localhost:3001/character/4,9,0,0
1702771238096,9,Modify Character,200,OK,HW Group 1-5,text,true,,263,208,17,17,http://localhost:3001/character/4,9,0,0
1702771238098,9,Modify Character,200,OK,HW Group 1-7,text,true,,263,208,17,17,http://localhost:3001/character/4,9,0,0
1702771238098,11,Delete Character,200,OK,HW Group 1-12,text,true,,249,182,17,17,http://localhost:3001/character/4,11,0,0
1702771238099,11,Delete Character,200,OK,HW Group 1-6,text,true,,249,182,17,17,http://localhost:3001/character/4,11,0,0
1702771238098,13,Modify Character,200,OK,HW Group 1-14,text,true,,263,208,15,15,http://localhost:3001/character/4,13,0,0
1702771238107,6,Delete Character,200,OK,HW Group 1-7,text,true,,249,182,15,15,http://localhost:3001/character/4,6,0,0
1702771238102,11,Delete Character,200,OK,HW Group 1-10,text,true,,249,182,15,15,http://localhost:3001/character/4,11,0,0
1702771238102,14,Delete Character,200,OK,HW Group 1-1,text,true,,249,182,14,14,http://localhost:3001/character/4,14,0,0
1702771238102,14,Delete Character,200,OK,HW Group 1-4,text,true,,249,182,14,14,http://localhost:3001/character/4,13,0,0
1702771238100,20,Delete Character,200,OK,HW Group 1-9,text,true,,249,182,12,12,http://localhost:3001/character/4,20,0,0
1702771238103,17,Delete Character,200,OK,HW Group 1-11,text,true,,249,182,12,12,http://localhost:3001/character/4,17,0,0
1702771238101,19,Delete Character,200,OK,HW Group 1-8,text,true,,249,182,12,12,http://localhost:3001/character/4,19,0,0
1702771238104,16,Delete Character,200,OK,HW Group 1-2,text,true,,249,182,12,12,http://localhost:3001/character/4,16,0,0
1702771238100,20,Modify Character,200,OK,HW Group 1-13,text,true,,263,208,12,12,http://localhost:3001/character/4,20,0,0
1702771238104,16,Delete Character,200,OK,HW Group 1-3,text,true,,249,182,12,12,http://localhost:3001/character/4,16,0,0
1702771238104,16,Get Character,200,OK,HW Group 1-15,text,true,,257,160,12,12,http://localhost:3001/character/1,16,0,0
